"time","serial|position","serial|force","serial|acceleration","serial|velocity","serial|repetitions","serial|travel","serial|coil force","serial|calibration force","serial|power","serial|energy","serial|kCal","serial|active","can|voltage","can|current","can|temperature","can|errors","can|force","can|relay status","can|12v status"
7865,2805,26386,1487.08,2147.51,1,30987,214.751,0,5.553091488,1980.877194,0.473441535,1,48,1156.89406,25.47344153,0,26386,1,1
7870,3003,26679,1526.96,2217.59,1,30987,221.759,0,5.797982194,1986.675176,0.474827287,1,48,1207.912957,25.47482729,0,26679,1,1
7875,3168,26956,1578.57,2343.29,1,30987,234.329,0,6.190241074,1992.865418,0.476306792,1,48,1289.633557,25.47630679,0,26956,1,1
7880,3333,27214,1647.94,2487.74,1,30987,248.774,0,6.634732923,1999.50015,0.477892533,1,48,1382.236026,25.47789253,0,27214,1,1
7885,3498,27454,1669.61,2547.29,1,30987,254.729,0,6.853463367,2006.353614,0.479530552,1,48,1427.804868,25.47953055,0,27454,1,1
7890,3663,27676,1607.98,2621.83,1,30987,262.183,0,7.111053174,2013.464667,0.481230136,1,48,1481.469411,25.48123014,0,27676,1,1
7895,3894,27880,1573.98,2728.95,1,30987,272.895,0,7.456146348,2020.920813,0.4830122,1,48,1553.363823,25.4830122,0,27880,1,1
7900,4125,28067,1584.01,2793.76,1,30987,279.376,0,7.684421268,2028.605235,0.484848823,1,48,1600.921098,25.48484882,0,28067,1,1
7905,4323,28237,1636.18,2936.68,1,30987,293.668,0,8.12645725,2036.731692,0.486791095,1,48,1693.011927,25.48679109,0,28237,1,1
7910,4488,28391,1683.78,3067.94,1,30987,306.794,0,8.535984685,2045.267677,0.488831246,1,48,1778.330143,25.48883125,0,28391,1,1
7915,4719,28531,1654.13,3104.94,1,30987,310.494,0,8.681530228,2053.949207,0.490906184,1,48,1808.652131,25.49090618,0,28531,1,1
7920,4983,28658,1581.35,3198.86,1,30987,319.886,0,8.983947128,2062.933154,0.493053401,1,48,1871.655652,25.4930534,0,28658,1,1
7925,5214,28771,1594.78,3329.12,1,30987,332.912,0,9.386646929,2072.319801,0.495296866,1,48,1955.551444,25.49529687,0,28771,1,1
7930,5412,28871,1617.65,3401.24,1,30987,340.124,0,9.623325604,2081.943126,0.497596899,1,48,2004.859501,25.4975969,0,28871,1,1
7935,5676,28959,1623.48,3513.27,1,30987,351.327,0,9.970597021,2091.913723,0.499979931,1,48,2077.207713,25.49997993,0,28959,1,1
7940,5940,29034,1583.25,3619.93,1,30987,361.993,0,10.29990267,2102.213626,0.50244167,1,48,2145.813056,25.50244167,0,29034,1,1
7945,6138,29098,1575.28,3676.58,1,30987,367.658,0,10.48415023,2112.697776,0.504947445,1,48,2184.197965,25.50494744,0,29098,1,1
7950,6435,29154,1535.84,3771.43,1,30987,377.143,0,10.77532248,2123.473099,0.507522811,1,48,2244.85885,25.50752281,0,29154,1,1
7955,6666,29202,1472.76,3861,1,30987,386.1,0,11.04939436,2134.522493,0.510163683,1,48,2301.957158,25.51016368,0,29202,1,1
7960,6897,29244,1420.89,3887.02,1,30987,388.702,0,11.13985726,2145.66235,0.512826176,1,48,2320.803596,25.51282618,0,29244,1,1
7965,7161,29281,1284.83,3939.01,1,30987,393.901,0,11.30313888,2156.965489,0.515527694,1,48,2354.820599,25.51552769,0,29281,1,1
7970,7392,29313,1208.26,4014.16,1,30987,401.416,0,11.53137306,2168.496862,0.518283761,1,48,2402.369388,25.51828376,0,29313,1,1
7975,7656,29340,1151.79,4032.63,1,30987,403.263,0,11.59510169,2180.091964,0.52105506,1,48,2415.646186,25.52105506,0,29340,1,1
7980,7953,29359,1032.15,4086.1,1,30987,408.61,0,11.75645337,2191.848417,0.523864923,1,48,2449.261119,25.52386492,0,29359,1,1
7985,8250,29370,1037.13,4198.55,1,30987,419.855,0,12.08451852,2203.932936,0.526753195,1,48,2517.608026,25.5267532,0,29370,1,1
7990,8514,29373,1070.49,4261.04,1,30987,426.104,0,12.26563374,2216.19857,0.529684755,1,48,2555.340362,25.52968476,0,29373,1,1
7995,8778,29366,1058.2,4336.75,1,30987,433.675,0,12.48059405,2228.679164,0.532667692,1,48,2600.12376,25.53266769,0,29366,1,1
8000,9108,29350,993.43,4402.85,1,30987,440.285,0,12.66391746,2241.343081,0.535694444,1,48,2638.316136,25.53569444,0,29350,1,1
8005,9405,29326,991.1,4455.2,1,30987,445.52,0,12.80401313,2254.147094,0.53875468,1,48,2667.502735,25.53875468,0,29326,1,1
8010,9735,29296,1024.51,4562.39,1,30987,456.239,0,13.09865819,2267.245753,0.541885338,1,48,2728.887123,25.54188534,0,29296,1,1
8015,10032,29259,1082.37,4682.33,1,30987,468.233,0,13.42602876,2280.671781,0.54509424,1,48,2797.089325,25.54509424,0,29259,1,1
8020,10362,29217,1102.26,4734.27,1,30987,473.427,0,13.55547433,2294.227256,0.548334079,1,48,2824.057151,25.54833408,0,29217,1,1
8025,10659,29170,1092.02,4815.79,1,30987,481.579,0,13.76670624,2307.993962,0.551624405,1,48,2868.0638,25.5516244,0,29170,1,1
8030,10989,29118,998.49,4853.78,1,30987,485.378,0,13.85057187,2321.844534,0.554934775,1,48,2885.535807,25.55493477,0,29118,1,1
8035,11319,29062,952.84,4883.89,1,30987,488.389,0,13.9096899,2335.754224,0.558259274,1,48,2897.852062,25.55825927,0,29062,1,1
8040,11616,29000,928.57,4962.37,1,30987,496.237,0,14.10305554,2349.857279,0.561629989,1,48,2938.136571,25.56162999,0,29000,1,1
8045,11946,28934,844.24,4984.64,1,30987,498.464,0,14.13410623,2363.991385,0.565008125,1,48,2944.605464,25.56500813,0,28934,1,1
8050,12210,28863,738.26,4971.52,1,30987,497.152,0,14.06231221,2378.053698,0.568369102,1,48,2929.648378,25.5683691,0,28863,1,1
8055,12573,28789,567.19,4973.13,1,30987,497.313,0,14.03080108,2392.084499,0.571722548,1,48,2923.083558,25.57172255,0,28789,1,1
8060,12903,28711,521.16,5031.39,1,30987,503.139,0,14.15671135,2406.24121,0.575106087,1,48,2949.314865,25.57510609,0,28711,1,1
8065,13233,28629,515.48,5055.19,1,30987,505.519,0,14.18305338,2420.424263,0.578495921,1,48,2954.802788,25.57849592,0,28629,1,1
8070,13563,28538,495.12,5109.35,1,30987,510.935,0,14.28944177,2434.713705,0.581911184,1,48,2976.967035,25.58191118,0,28538,1,1
8075,13992,28433,517.54,5185.29,1,30987,518.529,0,14.44846836,2449.162174,0.585364454,1,48,3010.097574,25.58536445,0,28433,1,1
8080,14289,28307,573.1,5249.4,1,30987,524.94,0,14.56228705,2463.724461,0.588844928,1,48,3033.809802,25.58884493,0,28307,1,1
8085,14652,28150,662.3,5336.92,1,30987,533.692,0,14.7229612,2478.447422,0.592363804,1,48,3067.283584,25.5923638,0,28150,1,1
8090,14949,27956,646.94,5378.86,1,30987,537.886,0,14.7363982,2493.18382,0.595885892,1,48,3070.082957,25.59588589,0,27956,1,1
8095,15312,27721,578.78,5367.09,1,30987,536.709,0,14.58054799,2507.764368,0.599370731,1,48,3037.614164,25.59937073,0,27721,1,1
8100,15642,27449,390.22,5334.68,1,30987,533.468,0,14.35029987,2522.114668,0.602800538,1,48,2989.645806,25.60280054,0,27449,1,1
8105,15939,27150,269.14,5330.82,1,30987,533.082,0,14.18371277,2536.298381,0.606190531,1,48,2954.940161,25.60619053,0,27150,1,1
8110,16302,26835,199.73,5312.68,1,30987,531.268,0,13.97144524,2550.269826,0.60952979,1,48,2910.717759,25.60952979,0,26835,1,1
8115,16632,26518,84.4,5308.03,1,30987,530.803,0,13.79431727,2564.064143,0.612826715,1,48,2873.816099,25.61282671,0,26518,1,1
8120,16995,26213,25.84,5297.95,1,30987,529.795,0,13.60976601,2577.673909,0.61607953,1,48,2835.367918,25.61607953,0,26213,1,1
8125,17292,25934,-51,5274.34,1,30987,527.434,0,13.40490389,2591.078813,0.619283383,1,48,2792.68831,25.61928338,0,25934,1,1
8130,17655,25689,-126.66,5270.4,1,30987,527.04,0,13.26834795,2604.347161,0.622454598,1,48,2764.239156,25.6224546,0,25689,1,1
8135,18051,25484,-138.37,5295.54,1,30987,529.554,0,13.22525105,2617.572412,0.625615512,1,48,2755.260636,25.62561551,0,25484,1,1
8140,18381,25323,-75.47,5341.31,1,30987,534.131,0,13.25528333,2630.827695,0.628783604,1,48,2761.51736,25.6287836,0,25323,1,1
8145,18777,25205,32.89,5394.71,1,30987,539.471,0,13.32541922,2644.153115,0.631968459,1,48,2776.129005,25.63196846,0,25205,1,1
8150,19074,25128,50.18,5409.56,1,30987,540.956,0,13.32127952,2657.474394,0.635152325,1,48,2775.266567,25.63515233,0,25128,1,1
8155,19437,25089,-6.16,5379.23,1,30987,537.923,0,13.22603114,2670.700425,0.638313426,1,48,2755.423155,25.63831343,0,25089,1,1
8160,19701,25085,-112.56,5363.89,1,30987,536.389,0,13.1862117,2683.886637,0.64146501,1,48,2747.127438,25.64146501,0,25085,1,1
8165,19965,25114,-135.27,5337.32,1,30987,533.732,0,13.13606254,2697.022699,0.644604607,1,48,2736.679696,25.64460461,0,25114,1,1
8170,20394,25171,-264.1,5264.94,1,30987,526.494,0,12.98733286,2710.010032,0.647708658,1,48,2705.694347,25.64770866,0,25171,1,1
8175,20691,25251,-465.29,5200.85,1,30987,520.085,0,12.87001301,2722.880045,0.650784668,1,48,2681.25271,25.65078467,0,25251,1,1
8180,21054,25345,-420.98,5220.32,1,30987,522.032,0,12.96628302,2735.846328,0.653883688,1,48,2701.308962,25.65388369,0,25345,1,1
8185,21450,25447,-384.61,5233.51,1,30987,523.351,0,13.05135864,2748.897687,0.657003041,1,48,2719.03305,25.65700304,0,25447,1,1
8190,21846,25547,-292.28,5268.18,1,30987,526.818,0,13.18944706,2762.087134,0.660155398,1,48,2747.80147,25.6601554,0,25547,1,1
8195,22242,25639,-130.6,5356.98,1,30987,535.698,0,13.4600658,2775.5472,0.663372434,1,48,2804.180375,25.66337243,0,25639,1,1
8200,22605,25712,15.31,5430.22,1,30987,543.022,0,13.68293803,2789.230138,0.666642738,1,48,2850.61209,25.66664274,0,25712,1,1
8205,23001,25761,300.64,5557.82,1,30987,555.782,0,14.0311501,2803.261288,0.669996267,1,48,2923.156271,25.66999627,0,25761,1,1
8210,23298,25779,343.52,5564.49,1,30987,556.449,0,14.0578048,2817.319093,0.673356167,1,48,2928.709332,25.67335617,0,25779,1,1
8215,23661,25763,294.57,5544.01,1,30987,554.401,0,13.9973723,2831.316465,0.676701623,1,48,2916.11923,25.67670162,0,25763,1,1
8220,23991,25710,179.85,5509.39,1,30987,550.939,0,13.88134886,2845.197814,0.680019349,1,48,2891.947678,25.68001935,0,25710,1,1
8225,24387,25621,88.48,5485.83,1,30987,548.583,0,13.77414014,2858.971954,0.683311451,1,48,2869.61253,25.68331145,0,25621,1,1
8230,24783,25497,107.58,5512,1,30987,551.2,0,13.77286747,2872.744822,0.686603249,1,48,2869.34739,25.68660325,0,25497,1,1
8235,25080,25345,183.34,5549.83,1,30987,554.983,0,13.78472325,2886.529545,0.68989788,1,48,2871.817344,25.68989788,0,25345,1,1
8240,25476,25171,107.2,5507.25,1,30987,550.725,0,13.585053,2900.114598,0.69314479,1,48,2830.219374,25.69314479,0,25171,1,1
8245,25806,24983,47.07,5488.03,1,30987,548.803,0,13.43653044,2913.551128,0.696356201,1,48,2799.277175,25.6963562,0,24983,1,1
8250,26235,24789,1.5,5485.52,1,30987,548.552,0,13.32609442,2926.877223,0.699541217,1,48,2776.26967,25.69954122,0,24789,1,1
8255,26598,24597,93.59,5547.98,1,30987,554.798,0,13.37343908,2940.250662,0.70273755,1,48,2786.133141,25.70273755,0,24597,1,1
8260,26961,24410,141.29,5565.72,1,30987,556.572,0,13.31420407,2953.564866,0.705919724,1,48,2773.792515,25.70591972,0,24410,1,1
8265,27258,24234,131.97,5558.35,1,30987,555.835,0,13.20070328,2966.765569,0.709074772,1,48,2750.146517,25.70907477,0,24234,1,1
8270,27654,24070,-25.97,5470.25,1,30987,547.025,0,12.90355392,2979.669123,0.712158798,1,48,2688.240399,25.7121588,0,24070,1,1
8275,28017,23919,-123.95,5439.95,1,30987,543.995,0,12.75158008,2992.420703,0.715206503,1,48,2656.579183,25.7152065,0,23919,1,1
8280,28314,23781,-148.14,5438,1,30987,543.8,0,12.67346564,3005.094169,0.718235537,1,48,2640.305343,25.71823554,0,23781,1,1
8285,28644,23656,-340.91,5306.85,1,30987,530.685,0,12.30280667,3017.396975,0.721175982,1,48,2563.084724,25.72117598,0,23656,1,1
8290,28908,23542,-502.99,5230.41,1,30987,523.041,0,12.0671626,3029.464138,0.724060106,1,48,2513.992208,25.72406011,0,23542,1,1
8295,29238,23435,-652.08,5164.05,1,30987,516.405,0,11.85991215,3041.32405,0.726894696,1,48,2470.815032,25.7268947,0,23435,1,1
8300,29568,23330,-740.49,5089.82,1,30987,508.982,0,11.63705906,3052.961109,0.729676023,1,48,2424.387304,25.72967602,0,23330,1,1
8305,29997,23216,-755.37,5080.35,1,30987,508.035,0,11.55864975,3064.519759,0.73243861,1,48,2408.052031,25.73243861,0,23216,1,1
8310,30327,23081,-598.87,5142.07,1,30987,514.207,0,11.63104353,3076.150803,0.735218499,1,48,2423.134069,25.7352185,0,23081,1,1
8315,30723,22913,-368.65,5216.37,1,30987,521.637,0,11.71322321,3087.864026,0.738018029,1,48,2440.254835,25.73801803,0,22913,1,1
8320,31086,22705,-294.48,5229.25,1,30987,522.925,0,11.63555188,3099.499578,0.740798996,1,48,2424.073309,25.740799,0,22705,1,1
8325,31350,22452,-274.01,5201.28,1,30987,520.128,0,11.44435558,3110.943933,0.743534266,1,48,2384.240746,25.74353427,0,22452,1,1
8330,31614,22158,-437.38,5088.55,1,30987,508.855,0,11.04970491,3121.993638,0.746175211,1,48,2302.021856,25.74617521,0,22158,1,1
8335,31911,21824,-537.23,5029.93,1,30987,502.993,0,10.75777285,3132.751411,0.748746384,1,48,2241.202677,25.74874638,0,21824,1,1
8340,32175,21457,-731.9,4903.47,1,30987,490.347,0,10.31094807,3143.062359,0.751210762,1,48,2148.114181,25.75121076,0,21457,1,1
8345,32439,21065,-985.38,4733.03,1,30987,473.303,0,9.770725141,3152.833084,0.753546024,1,48,2035.567738,25.75354602,0,21065,1,1
8350,32703,20656,-1114.31,4649.87,1,30987,464.987,0,9.412676043,3162.24576,0.75579571,1,48,1960.974176,25.75579571,0,20656,1,1
8355,32967,20239,-1321.3,4492.84,1,30987,449.284,0,8.911197698,3171.156958,0.75792554,1,48,1856.499521,25.75792554,0,20239,1,1
8360,33165,19822,-1540.79,4322.85,1,30987,432.285,0,8.397378205,3179.554336,0.759932564,1,48,1749.453793,25.75993256,0,19822,1,1
8365,33429,19416,-1627.03,4235.54,1,30987,423.554,0,8.059249975,3187.613586,0.761858773,1,48,1679.010411,25.76185877,0,19416,1,1
8370,33693,19030,-1898.53,4007.84,1,30987,400.784,0,7.47438113,3195.087967,0.763645195,1,48,1557.162735,25.76364519,0,19030,1,1
8375,33924,18672,-2045.87,3851.36,1,30987,385.136,0,7.047434204,3202.135401,0.765329574,1,48,1468.215459,25.76532957,0,18672,1,1
8380,34122,18351,-2085.44,3775.09,1,30987,377.509,0,6.789114306,3208.924516,0.766952213,1,48,1414.398814,25.76695221,0,18351,1,1
8385,34353,18072,-2153.22,3628.94,1,30987,362.894,0,6.427055961,3215.351572,0.768488318,1,48,1338.969992,25.76848832,0,18072,1,1
8390,34584,17842,-2122.82,3527.96,1,30987,352.796,0,6.168694507,3221.520266,0.769962673,1,48,1285.144689,25.76996267,0,17842,1,1
8395,34815,17665,-2089.9,3478.46,1,30987,347.846,0,6.021805598,3227.542072,0.77140192,1,48,1254.542833,25.77140192,0,17665,1,1
8400,35013,17542,-2053.8,3360.04,1,30987,336.004,0,5.776298525,3233.31837,0.77278249,1,48,1203.395526,25.77278249,0,17542,1,1
8405,35178,17471,-2070.35,3216.67,1,30987,321.667,0,5.507447274,3238.825818,0.774098803,1,48,1147.384849,25.7740988,0,17471,1,1
8410,35343,17449,-2091.83,3137.31,1,30987,313.731,0,5.364806375,3244.190624,0.775381024,1,48,1117.667995,25.77538102,0,17449,1,1
8415,35574,17472,-2140.33,2975.16,1,30987,297.516,0,5.094235561,3249.28486,0.776598577,1,48,1061.299075,25.77659858,0,17472,1,1
8420,35706,17531,-2163.03,2837.97,1,30987,283.797,0,4.875740303,3254.1606,0.777763908,1,48,1015.77923,25.77776391,0,17531,1,1
8425,35970,17619,-2128.35,2782.72,1,30987,278.272,0,4.804816881,3258.965417,0.778912288,1,48,1001.003517,25.77891229,0,17619,1,1
8430,36168,17725,-2039.24,2685.62,1,30987,268.562,0,4.665056221,3263.630473,0.780027265,1,48,971.8867127,25.78002726,0,17725,1,1
8435,36267,17841,-1895.55,2609.99,1,30987,260.999,0,4.563353496,3268.193826,0.781117934,1,48,950.698645,25.78111793,0,17841,1,1
8440,36366,17957,-1882.65,2530,1,30987,253,0,4.45225858,3272.646085,0.78218205,1,48,927.5538708,25.78218205,0,17957,1,1
8445,36564,18064,-1967.64,2341.37,1,30987,234.137,0,4.144861753,3276.790947,0.783172697,1,48,863.5128651,25.7831727,0,18064,1,1
8450,36630,18153,-2092.03,2139.7,1,30987,213.97,0,3.806513462,3280.59746,0.784082477,1,48,793.0236379,25.78408248,0,18153,1,1
8455,36861,18218,-2138.57,2048.38,1,30987,204.838,0,3.65710391,3284.254564,0.784956546,1,48,761.896648,25.78495655,0,18218,1,1
8460,36927,18252,-2027.64,1986.18,1,30987,198.618,0,3.552672221,3287.807236,0.785805656,1,48,740.1400461,25.78580566,0,18252,1,1
8465,37059,18252,-1829.69,1910.58,1,30987,191.058,0,3.417446804,3291.224683,0.786622447,1,48,711.9680841,25.78662245,0,18252,1,1
8470,37125,18217,-1798.67,1851.18,1,30987,185.118,0,3.304848714,3294.529532,0.787412325,1,48,688.5101487,25.78741233,0,18217,1,1
8475,37257,18146,-1812.19,1687.4,1,30987,168.74,0,3.000716919,3297.530249,0.788129515,1,48,625.1493582,25.78812951,0,18146,1,1
8480,37389,18043,-1850.8,1546.95,1,30987,154.695,0,2.735338647,3300.265587,0.788783277,1,48,569.8622182,25.78878328,0,18043,1,1
8485,37422,17914,-1811.36,1495.86,1,30987,149.586,0,2.626089932,3302.891677,0.789410928,1,48,547.1020692,25.78941093,0,17914,1,1
8490,37521,17763,-1785.75,1350.19,1,30987,135.019,0,2.350375647,3305.242053,0.789972682,1,48,489.6615931,25.78997268,0,17763,1,1
8495,37587,17599,-1837.49,1189.94,1,30987,118.994,0,2.052291898,3307.294345,0.790463192,1,48,427.5608121,25.79046319,0,17599,1,1
8500,37653,17428,-1839.26,1117.93,1,30987,111.793,0,1.909361836,3309.203707,0.790919541,1,48,397.7837158,25.79091954,0,17428,1,1
8505,37653,17257,-1863.71,954.9,1,30987,95.49,0,1.614913511,3310.81862,0.791305515,1,48,336.4403149,25.79130552,0,17257,1,1
8510,37719,17093,-1951.94,765.12,1,30987,76.512,0,1.281663224,3312.100283,0.79161184,1,48,267.0131716,25.79161184,0,17093,1,1
8515,37719,16943,-1981.24,682.42,1,30987,68.242,0,1.133099722,3313.233383,0.791882658,1,48,236.0624421,25.79188266,0,16943,1,1
8520,37818,16810,-1997.7,524.53,1,30987,52.453,0,0.864100231,3314.097483,0.792089183,1,48,180.0208815,25.79208918,0,16810,1,1
8525,37785,16701,-1945.64,413.59,1,30987,41.359,0,0.676921926,3314.774405,0.792250972,1,48,141.0254012,25.79225097,0,16701,1,1
8530,37851,16616,-1887.59,364.42,1,30987,36.442,0,0.593409867,3315.367815,0.7923928,1,48,123.6270555,25.7923928,0,16616,1,1
8535,37818,16557,-1774.21,273.66,1,30987,27.366,0,0.444036885,3315.811852,0.792498928,1,48,92.50768433,25.79249893,0,16557,1,1
8540,37917,16523,-1694.88,156.78,1,30987,15.678,0,0.253866642,3316.065719,0.792559603,1,48,52.88888378,25.7925596,0,16523,1,1
8545,37917,16513,-1650.22,120.07,1,30987,12.007,0,0.194306159,3316.260025,0.792606044,1,48,40.48044983,25.79260604,0,16513,1,1
8550,37884,16523,-1488.95,59.26,1,30987,5.926,0,0.095956992,3316.355982,0.792628978,1,48,19.99104001,25.79262898,0,16523,1,1
8555,37917,16552,-1372.56,0,1,30987,0,0,0,3316.355982,0.792628978,1,48,0,25.79262898,0,16552,1,1
8560,37917,16595,-1294.59,-53.47,1,30987,-5.347,0,0.086958796,3316.442941,0.792649761,1,48,18.11641577,25.79264976,0,16595,1,1
8565,37950,16649,-1272.5,-166.65,1,30987,-16.665,0,0.271906473,3316.714847,0.792714749,1,48,56.64718194,25.79271475,0,16649,1,1
8570,37917,16709,-1219.86,-250.61,1,30987,-25.061,0,0.410369364,3317.125217,0.792812829,1,48,85.4936175,25.79281283,0,16709,1,1
8575,37884,16769,-1190.75,-298.15,1,30987,-29.815,0,0.48996838,3317.615185,0.792929935,1,48,102.0767459,25.79292993,0,16769,1,1
8580,37884,16827,-1113.79,-362.64,1,30987,-36.264,0,0.598010041,3318.213195,0.793072863,1,48,124.5854253,25.79307286,0,16827,1,1
8585,37917,16879,-990.44,-415.08,1,30987,-41.508,0,0.686601261,3318.899796,0.793236965,1,48,143.0419295,25.79323696,0,16879,1,1
8590,37851,16922,-929.36,-430.68,1,30987,-43.068,0,0.714220762,3319.614017,0.793407668,1,48,148.7959921,25.79340767,0,16922,1,1
8595,37818,16956,-788.25,-471.23,1,30987,-47.123,0,0.783037236,3320.397054,0.793594818,1,48,163.1327576,25.79359482,0,16956,1,1
8600,37785,16979,-821.43,-585.59,1,30987,-58.559,0,0.974387796,3321.371442,0.793827703,1,48,202.9974575,25.7938277,0,16979,1,1
8605,37752,16991,-843.36,-639.73,1,30987,-63.973,0,1.065225938,3322.436668,0.794082298,1,48,221.9220704,25.7940823,0,16991,1,1
8610,37719,16994,-861.68,-731.64,1,30987,-73.164,0,1.218482036,3323.65515,0.794373523,1,48,253.8504241,25.79437352,0,16994,1,1
8615,37620,16988,-835.23,-799.93,1,30987,-79.993,0,1.331742662,3324.986893,0.794691817,1,48,277.446388,25.79469182,0,16988,1,1
8620,37554,16977,-818.93,-839.71,1,30987,-83.971,0,1.397064154,3326.383957,0.795025724,1,48,291.055032,25.79502572,0,16977,1,1
8625,37521,16964,-865.88,-954.02,1,30987,-95.402,0,1.586031537,3327.969988,0.795404795,1,48,330.423237,25.7954048,0,16964,1,1
8630,37488,16952,-886.13,-1034.12,1,30987,-103.412,0,1.71797942,3329.687968,0.795815402,1,48,357.9123791,25.7958154,0,16952,1,1
8635,37422,16943,-855.04,-1056.68,1,30987,-105.668,0,1.754526266,3331.442494,0.796234745,1,48,365.5263053,25.79623474,0,16943,1,1
8640,37356,16941,-734.92,-1077.32,1,30987,-107.732,0,1.788586056,3333.23108,0.796662228,1,48,372.622095,25.79666223,0,16941,1,1
8645,37290,16947,-708.78,-1154.8,1,30987,-115.48,0,1.917898769,3335.148979,0.797120617,1,48,399.5622435,25.79712062,0,16947,1,1
8650,37191,16961,-721.87,-1196.29,1,30987,-119.629,0,1.98844692,3337.137426,0.797595868,1,48,414.2597749,25.79759587,0,16961,1,1
8655,37059,16983,-747.46,-1281.31,1,30987,-128.131,0,2.132527798,3339.269954,0.798105555,1,48,444.2766245,25.79810555,0,16983,1,1
8660,37059,17013,-713.95,-1318.24,1,30987,-131.824,0,2.197867278,3341.467821,0.798630858,1,48,457.8890162,25.79863086,0,17013,1,1
8665,36993,17049,-636.66,-1314.13,1,30987,-131.413,0,2.195651032,3343.663472,0.799155632,1,48,457.4272984,25.79915563,0,17049,1,1
8670,36927,17089,-544.77,-1346.17,1,30987,-134.617,0,2.254460515,3345.917932,0.799694461,1,48,469.6792739,25.79969446,0,17089,1,1
8675,36828,17131,-436.84,-1351.33,1,30987,-135.133,0,2.268664155,3348.186597,0.800236686,1,48,472.6383655,25.80023669,0,17131,1,1
8680,36729,17173,-403.14,-1370.48,1,30987,-137.048,0,2.306454798,3350.493051,0.800787942,1,48,480.5114162,25.80078794,0,17173,1,1
8685,36663,17212,-363.32,-1405.55,1,30987,-140.555,0,2.370848007,3352.863899,0.801354589,1,48,493.9266681,25.80135459,0,17212,1,1
8690,36597,17248,-365.53,-1450.68,1,30987,-145.068,0,2.452090207,3355.31599,0.801940653,1,48,510.8521264,25.80194065,0,17248,1,1
8695,36531,17281,-323.51,-1447.69,1,30987,-144.769,0,2.451718027,3357.767708,0.802526629,1,48,510.774589,25.80252663,0,17281,1,1
8700,36465,17309,-188.87,-1420.03,1,30987,-142.003,0,2.408771328,3360.176479,0.80310234,1,48,501.8273601,25.80310234,0,17309,1,1
8705,36432,17333,19.08,-1353.42,1,30987,-135.342,0,2.298965228,3362.475444,0.803651806,1,48,478.9510892,25.80365181,0,17333,1,1
8710,36366,17354,108.18,-1331.73,1,30987,-133.173,0,2.264862557,3364.740307,0.804193122,1,48,471.8463661,25.80419312,0,17354,1,1
